Timestamp,Temperature (°C),Humidity (%)
2024-11-24 14:33:46,25.30,40.00,
2024-11-24 14:33:48,25.30,43.00,
2024-11-24 14:33:50,25.30,43.00,
2024-11-24 14:33:52,25.30,43.00,
Timestamp,Temperature (°C),Humidity (%),Event
2024-11-24 15:06:25,27.10,40.00,
2024-11-24 15:06:27,27.10,42.00,
2024-11-24 15:06:29,27.10,42.00,
2024-11-24 15:06:31,27.10,42.00,
2024-11-24 15:06:33,27.10,43.00,
2024-11-24 15:06:35,27.10,43.00,
2024-11-24 15:06:37,27.10,44.00,
2024-11-24 15:06:39,27.60,44.00,
2024-11-24 15:06:41,28.00,52.00,
2024-11-24 15:06:41,,,LED de humidade ligado
2024-11-24 15:06:43,28.00,57.00,
2024-11-24 15:06:46,28.50,59.00,
2024-11-24 15:06:48,28.50,60.00,
2024-11-24 15:06:50,29.30,62.00,
2024-11-24 15:06:52,29.80,64.00,
2024-11-24 15:06:54,30.20,65.00,
2024-11-24 15:06:56,30.60,67.00,
2024-11-24 15:06:58,30.80,65.00,
2024-11-24 15:07:00,31.30,65.00,
2024-11-24 15:07:02,31.80,66.00,
2024-11-24 15:07:04,32.30,66.00,
2024-11-24 15:07:04,,,LED de temperatura ligado
2024-11-24 15:07:06,32.80,67.00,
2024-11-24 15:07:08,33.30,66.00,
2024-11-24 15:07:10,33.80,66.00,
2024-11-24 15:07:12,34.20,64.00,
2024-11-24 15:07:14,34.20,64.00,
2024-11-24 15:07:16,34.70,62.00,
2024-11-24 15:07:18,35.20,56.00,
2024-11-24 15:07:20,35.20,53.00,
2024-11-24 15:07:22,35.60,48.00,
2024-11-24 15:07:24,35.60,44.00,
2024-11-24 15:07:24,,,LED de humidade desligado
2024-11-24 15:07:26,35.60,40.00,
2024-11-24 15:07:28,35.60,38.00,
2024-11-24 15:07:30,36.00,36.00,
2024-11-24 15:07:32,36.30,35.00,
2024-11-24 15:07:34,36.30,34.00,
2024-11-24 15:07:36,36.00,33.00,
2024-11-24 15:07:38,36.00,32.00,
2024-11-24 15:07:40,35.90,31.00,
2024-11-24 15:07:42,35.60,30.00,
2024-11-24 15:07:44,35.60,30.00,
2024-11-24 15:07:46,35.60,30.00,
2024-11-24 15:07:48,35.60,29.00,
2024-11-24 15:07:50,35.60,29.00,
2024-11-24 15:07:52,35.20,29.00,
2024-11-24 15:07:54,35.20,28.00,
2024-11-24 15:07:56,35.20,28.00,
2024-11-24 15:07:58,35.10,28.00,
2024-11-24 15:08:00,34.70,29.00,
2024-11-24 15:08:02,34.70,29.00,
2024-11-24 15:08:05,34.70,29.00,
2024-11-24 15:08:07,34.60,28.00,
2024-11-24 15:08:09,34.20,28.00,
2024-11-24 15:08:11,34.20,29.00,
2024-11-24 15:08:13,34.20,29.00,
2024-11-24 15:08:15,33.80,29.00,
2024-11-24 15:08:17,33.80,29.00,
2024-11-24 15:08:19,33.80,29.00,
2024-11-24 15:08:21,33.70,29.00,
2024-11-24 15:08:23,33.30,29.00,
2024-11-24 15:08:25,33.30,29.00,
2024-11-24 15:08:27,33.20,29.00,
2024-11-24 15:08:29,32.80,30.00,
2024-11-24 15:08:31,32.80,30.00,
2024-11-24 15:08:33,32.80,30.00,
2024-11-24 15:08:35,32.80,30.00,
2024-11-24 15:08:37,32.30,30.00,
2024-11-24 15:08:39,32.30,30.00,
2024-11-24 15:08:41,32.30,30.00,
2024-11-24 15:08:43,32.20,30.00,
2024-11-24 15:08:45,31.80,30.00,
2024-11-24 15:08:45,,,LED de temperatura desligado
2024-11-24 15:08:47,31.80,31.00,
2024-11-24 15:08:49,31.80,31.00,
2024-11-24 15:08:51,31.80,31.00,
2024-11-24 15:08:53,31.30,31.00,
2024-11-24 15:08:55,31.30,31.00,
2024-11-24 15:08:57,31.30,31.00,
2024-11-24 15:08:59,31.30,31.00,
2024-11-24 15:09:01,31.20,31.00,
2024-11-24 15:09:03,30.80,31.00,
2024-11-24 15:09:05,30.80,31.00,
2024-11-24 15:09:07,30.80,31.00,
2024-11-24 15:09:09,30.80,32.00,
2024-11-24 15:09:11,30.60,32.00,
2024-11-24 15:09:13,30.20,32.00,
2024-11-24 15:09:15,30.20,32.00,
2024-11-24 15:09:17,30.20,32.00,
2024-11-24 15:09:19,30.20,32.00,
2024-11-24 15:09:21,30.10,32.00,
2024-11-24 15:09:23,29.80,33.00,
2024-11-24 15:09:26,29.80,33.00,
2024-11-24 15:09:28,29.80,33.00,
2024-11-24 15:09:30,29.80,33.00,
2024-11-24 15:09:32,29.80,33.00,
2024-11-24 15:09:34,29.40,33.00,
2024-11-24 15:09:36,29.30,33.00,
2024-11-24 15:09:38,29.30,33.00,
2024-11-24 15:09:40,29.30,33.00,
2024-11-24 15:09:42,29.30,33.00,
2024-11-24 15:09:44,29.30,33.00,
2024-11-24 15:09:46,29.30,34.00,
2024-11-24 15:09:48,28.90,34.00,
2024-11-24 15:09:50,28.90,34.00,
2024-11-24 15:09:52,28.90,34.00,
2024-11-24 15:09:54,28.90,34.00,
2024-11-24 15:09:56,28.90,34.00,
2024-11-24 15:09:58,28.90,34.00,
2024-11-24 15:10:00,28.80,34.00,
2024-11-24 15:10:02,28.50,34.00,
2024-11-24 15:10:04,28.50,35.00,
2024-11-24 15:10:06,28.50,35.00,
2024-11-24 15:10:08,28.50,35.00,
2024-11-24 15:10:10,28.50,35.00,
2024-11-24 15:10:12,28.50,35.00,
2024-11-24 15:10:14,28.50,35.00,
2024-11-24 15:10:16,28.00,35.00,
2024-11-24 15:10:18,28.00,35.00,
2024-11-24 15:10:20,28.00,35.00,
2024-11-24 15:10:22,28.00,36.00,
2024-11-24 15:10:24,28.00,36.00,
2024-11-24 15:10:26,28.00,36.00,
2024-11-24 15:10:28,28.00,36.00,
2024-11-24 15:10:30,28.00,36.00,
2024-11-24 15:10:32,28.00,36.00,
2024-11-24 15:10:34,27.60,37.00,
2024-11-24 15:10:36,27.60,37.00,
2024-11-24 15:10:38,27.60,37.00,
2024-11-24 15:10:40,27.60,37.00,
2024-11-24 15:10:42,27.60,37.00,
2024-11-24 15:10:44,27.60,37.00,
2024-11-24 15:10:47,27.60,37.00,
2024-11-24 15:10:49,27.60,37.00,
2024-11-24 15:10:51,27.60,37.00,
2024-11-24 15:10:53,27.60,37.00,
2024-11-24 15:10:55,27.20,37.00,
2024-11-24 15:10:57,27.10,37.00,
2024-11-24 15:10:59,27.10,37.00,
2024-11-24 15:11:01,27.10,37.00,
2024-11-24 15:11:03,27.10,37.00,
2024-11-24 15:11:05,27.10,38.00,
2024-11-24 15:11:07,27.10,38.00,
2024-11-24 15:11:09,27.10,38.00,
2024-11-24 15:11:11,27.10,38.00,
2024-11-24 15:11:13,27.10,38.00,
2024-11-24 15:11:15,27.10,38.00,
2024-11-24 15:11:17,27.10,38.00,
2024-11-24 15:11:19,26.70,38.00,
2024-11-24 15:11:21,26.70,38.00,
2024-11-24 15:11:23,26.70,38.00,
2024-11-24 15:11:25,26.70,38.00,
2024-11-24 15:11:27,26.70,38.00,
2024-11-24 15:11:29,26.70,38.00,
2024-11-24 15:11:31,26.70,38.00,
2024-11-24 15:11:33,26.70,38.00,
2024-11-24 15:11:35,26.70,38.00,
2024-11-24 15:11:37,26.70,38.00,
2024-11-24 15:11:39,26.70,38.00,
2024-11-24 15:11:41,26.70,38.00,
2024-11-24 15:11:43,26.70,38.00,
2024-11-24 15:11:45,26.70,38.00,
2024-11-24 15:11:47,26.30,38.00,
2024-11-24 15:11:49,26.20,38.00,
2024-11-24 15:11:51,26.20,38.00,
2024-11-24 15:11:53,26.20,38.00,
2024-11-24 15:11:55,26.20,39.00,
2024-11-24 15:11:57,26.20,39.00,
2024-11-24 15:11:59,26.20,39.00,
2024-11-24 15:12:01,26.20,39.00,
2024-11-24 15:12:03,26.20,39.00,
2024-11-24 15:12:05,26.20,39.00,
2024-11-24 15:12:08,26.20,39.00,
2024-11-24 15:12:10,26.20,39.00,
2024-11-24 15:12:12,26.20,39.00,
2024-11-24 15:12:14,26.20,39.00,
2024-11-24 15:12:16,26.20,39.00,
2024-11-24 15:12:18,26.20,39.00,
2024-11-24 15:12:20,26.20,39.00,
2024-11-24 15:12:22,26.20,39.00,
2024-11-24 15:12:24,26.20,39.00,
2024-11-24 15:12:26,25.90,39.00,
2024-11-24 15:12:28,25.80,39.00,
2024-11-24 15:12:30,25.80,39.00,
2024-11-24 15:12:32,25.80,39.00,
2024-11-24 15:12:34,25.80,39.00,
2024-11-24 15:12:36,25.80,39.00,
2024-11-24 15:12:38,25.80,39.00,
2024-11-24 15:12:40,25.80,39.00,
2024-11-24 15:12:42,25.80,39.00,
2024-11-24 15:12:44,25.80,39.00,
2024-11-24 15:12:46,25.80,39.00,
2024-11-24 15:12:48,25.80,39.00,
2024-11-24 15:12:50,25.80,39.00,
2024-11-24 15:12:52,25.80,39.00,
2024-11-24 15:12:54,25.80,39.00,
2024-11-24 15:12:56,25.80,39.00,
2024-11-24 15:12:58,25.80,39.00,
2024-11-24 15:13:00,25.80,39.00,
2024-11-24 15:13:02,25.80,39.00,
2024-11-24 15:13:04,25.80,40.00,
2024-11-24 15:13:06,25.80,40.00,
2024-11-24 15:13:08,25.80,40.00,
2024-11-24 15:13:10,25.80,40.00,
2024-11-24 15:13:12,25.80,40.00,
2024-11-24 15:13:14,25.40,40.00,
2024-11-24 15:13:16,25.30,40.00,
2024-11-24 15:13:18,25.30,40.00,
2024-11-24 15:13:20,25.30,40.00,
2024-11-24 15:13:22,25.30,40.00,
2024-11-24 15:13:24,25.30,40.00,
2024-11-24 15:13:26,25.30,40.00,
2024-11-24 15:13:29,25.30,40.00,
2024-11-24 15:13:31,25.30,40.00,
2024-11-24 15:13:33,25.30,40.00,
2024-11-24 15:13:35,25.30,41.00,
2024-11-24 15:13:37,25.30,41.00,
2024-11-24 15:13:39,25.30,41.00,
2024-11-24 15:13:41,25.30,41.00,
2024-11-24 15:13:43,25.30,41.00,
2024-11-24 15:13:45,25.30,41.00,
2024-11-24 15:13:47,25.30,41.00,
2024-11-24 15:13:49,25.30,41.00,
2024-11-24 15:13:51,25.30,41.00,
2024-11-24 15:13:53,25.30,41.00,
2024-11-24 15:13:55,25.30,41.00,
2024-11-24 15:13:57,25.30,41.00,
2024-11-24 15:13:59,25.30,41.00,
2024-11-24 15:14:01,25.30,41.00,
2024-11-24 15:14:03,25.30,41.00,
2024-11-24 15:14:05,25.30,41.00,
2024-11-24 15:14:07,25.30,41.00,
2024-11-24 15:14:09,25.30,41.00,
2024-11-24 15:14:11,25.30,41.00,
2024-11-24 15:14:13,25.30,41.00,
2024-11-24 15:14:15,25.30,41.00,
2024-11-24 15:14:17,25.30,41.00,
2024-11-24 15:14:19,25.30,41.00,
2024-11-24 15:14:21,25.30,41.00,
2024-11-24 15:14:23,25.20,41.00,
2024-11-24 15:14:25,24.90,41.00,
2024-11-24 15:14:27,24.90,41.00,
2024-11-24 15:14:29,24.90,41.00,
2024-11-24 15:14:31,24.80,40.00,
2024-11-24 15:14:33,24.80,40.00,
2024-11-24 15:14:35,24.80,41.00,
2024-11-24 15:14:37,24.80,41.00,
2024-11-24 15:14:39,24.80,41.00,
2024-11-24 15:14:41,24.80,41.00,
2024-11-24 15:14:43,24.80,41.00,
2024-11-24 15:14:45,24.80,41.00,
2024-11-24 15:14:47,24.80,41.00,
2024-11-24 15:14:50,24.80,41.00,
2024-11-24 15:14:52,24.80,41.00,
2024-11-24 15:14:54,24.80,41.00,
2024-11-24 15:14:56,24.80,41.00,
2024-11-24 15:14:58,24.80,41.00,
2024-11-24 15:15:00,24.80,41.00,
2024-11-24 15:15:02,24.80,41.00,
2024-11-24 15:15:04,24.80,41.00,
2024-11-24 15:15:06,24.80,41.00,
2024-11-24 15:15:08,24.80,41.00,
2024-11-24 15:15:10,24.80,41.00,
2024-11-24 15:15:12,24.80,41.00,
2024-11-24 15:15:14,24.80,41.00,
2024-11-24 15:15:16,24.80,41.00,
2024-11-24 15:15:18,24.80,41.00,
2024-11-24 15:15:20,24.80,41.00,
2024-11-24 15:15:22,24.80,41.00,
2024-11-24 15:15:24,24.80,41.00,
2024-11-24 15:15:26,24.80,41.00,
2024-11-24 15:15:28,24.80,41.00,
2024-11-24 15:15:30,24.80,41.00,
2024-11-24 15:15:32,24.80,41.00,
2024-11-24 15:15:34,24.80,41.00,
2024-11-24 15:15:36,24.80,41.00,
2024-11-24 15:15:38,24.80,41.00,
2024-11-24 15:15:40,24.80,41.00,
2024-11-24 15:15:42,24.80,41.00,
2024-11-24 15:15:44,24.80,41.00,
2024-11-24 15:15:46,24.80,42.00,
2024-11-24 15:15:48,24.80,42.00,
2024-11-24 15:15:50,24.80,42.00,
2024-11-24 15:15:52,24.80,42.00,
2024-11-24 15:15:54,24.80,42.00,
2024-11-24 15:15:56,24.80,42.00,
2024-11-24 15:15:58,24.80,42.00,
2024-11-24 15:16:00,24.80,42.00,
2024-11-24 15:16:02,24.80,42.00,
2024-11-24 15:16:04,24.80,42.00,
2024-11-24 15:16:06,24.80,42.00,
2024-11-24 15:16:08,24.80,42.00,
2024-11-24 15:16:11,24.80,42.00,
2024-11-24 15:16:13,24.80,42.00,
2024-11-24 15:16:15,24.80,42.00,
2024-11-24 15:16:17,24.80,42.00,
2024-11-24 15:16:19,24.80,42.00,
2024-11-24 15:16:21,24.80,42.00,
2024-11-24 15:16:23,24.80,42.00,
2024-11-24 15:16:25,24.80,42.00,
2024-11-24 15:16:27,24.80,42.00,
2024-11-24 15:16:29,24.80,42.00,
2024-11-24 15:16:31,24.80,42.00,
2024-11-24 15:16:33,24.80,42.00,
2024-11-24 15:16:35,24.80,42.00,
2024-11-24 15:16:37,24.70,42.00,
2024-11-24 15:16:39,24.50,42.00,
2024-11-24 15:16:41,24.50,42.00,
2024-11-24 15:16:43,24.50,42.00,
2024-11-24 15:16:45,24.50,42.00,
2024-11-24 15:16:47,24.50,42.00,
2024-11-24 15:16:49,24.50,42.00,
2024-11-24 15:16:51,24.50,42.00,
2024-11-24 15:16:53,24.50,42.00,
2024-11-24 15:16:55,24.50,42.00,
2024-11-24 15:16:57,24.50,42.00,
2024-11-24 15:16:59,24.50,42.00,
2024-11-24 15:17:01,24.50,42.00,
2024-11-24 15:17:03,24.50,42.00,
2024-11-24 15:17:05,24.50,42.00,
2024-11-24 15:17:07,24.50,42.00,
2024-11-24 15:17:09,24.50,42.00,
2024-11-24 15:17:11,24.50,42.00,
2024-11-24 15:17:13,24.50,42.00,
2024-11-24 15:17:15,24.50,42.00,
2024-11-24 15:17:17,24.50,42.00,
2024-11-24 15:17:19,24.50,42.00,
2024-11-24 15:17:21,24.50,42.00,
2024-11-24 15:17:23,24.50,42.00,
2024-11-24 15:17:25,24.50,42.00,
2024-11-24 15:17:27,24.50,42.00,
2024-11-24 15:17:29,24.50,42.00,
2024-11-24 15:17:32,24.50,42.00,
2024-11-24 15:17:34,24.50,42.00,
2024-11-24 15:17:36,24.50,42.00,
2024-11-24 15:17:38,24.50,42.00,
2024-11-24 15:17:40,24.50,42.00,
2024-11-24 15:17:42,24.50,42.00,
2024-11-24 15:17:44,24.50,42.00,
2024-11-24 15:17:46,24.50,42.00,
2024-11-24 15:17:48,24.50,42.00,
2024-11-24 15:17:50,24.50,42.00,
2024-11-24 15:17:52,24.50,42.00,
2024-11-24 15:17:54,24.50,42.00,
2024-11-24 15:17:56,24.50,42.00,
2024-11-24 15:17:58,24.50,42.00,
2024-11-24 15:18:00,24.50,42.00,
2024-11-24 15:18:02,24.50,42.00,
2024-11-24 15:18:04,24.50,42.00,
2024-11-24 15:18:06,24.50,42.00,
2024-11-24 15:18:08,24.50,42.00,
2024-11-24 15:18:10,24.50,42.00,
2024-11-24 15:18:12,24.50,42.00,
2024-11-24 15:18:14,24.50,42.00,
2024-11-24 15:18:16,24.50,42.00,
2024-11-24 15:18:18,24.50,42.00,
2024-11-24 15:18:20,24.50,42.00,
2024-11-24 15:18:22,24.50,42.00,
2024-11-24 15:18:24,24.50,42.00,
2024-11-24 15:18:26,24.50,42.00,
2024-11-24 15:18:28,24.50,42.00,
2024-11-24 15:18:30,24.50,42.00,
2024-11-24 15:18:32,24.50,43.00,
2024-11-24 15:18:34,24.50,43.00,
2024-11-24 15:18:36,24.50,43.00,
2024-11-24 15:18:38,24.50,43.00,
2024-11-24 15:18:40,24.50,43.00,
2024-11-24 15:18:42,24.50,43.00,
2024-11-24 15:18:44,24.50,43.00,
2024-11-24 15:18:46,24.50,43.00,
2024-11-24 15:18:48,24.50,43.00,
2024-11-24 15:18:50,24.50,43.00,
2024-11-24 15:18:53,24.50,43.00,
2024-11-24 15:18:55,24.50,42.00,
2024-11-24 15:18:57,24.50,42.00,
2024-11-24 15:18:59,24.50,42.00,
2024-11-24 15:19:01,24.50,42.00,
2024-11-24 15:19:03,24.50,42.00,
2024-11-24 15:19:05,24.50,42.00,
2024-11-24 15:19:07,24.50,42.00,
2024-11-24 15:19:09,24.50,42.00,
2024-11-24 15:19:11,24.50,42.00,
2024-11-24 15:19:13,24.50,42.00,
2024-11-24 15:19:15,24.50,42.00,
2024-11-24 15:19:17,24.50,42.00,
2024-11-24 15:19:19,24.50,42.00,
2024-11-24 15:19:21,24.50,42.00,
2024-11-24 15:19:23,24.50,42.00,
2024-11-24 15:19:25,24.50,42.00,
2024-11-24 15:19:27,24.50,43.00,
2024-11-24 15:19:29,24.50,42.00,
2024-11-24 15:19:31,24.50,43.00,
2024-11-24 15:19:33,24.50,43.00,
2024-11-24 15:19:35,24.50,43.00,
2024-11-24 15:19:37,24.50,43.00,
2024-11-24 15:19:39,24.50,43.00,
2024-11-24 15:19:41,24.50,43.00,
2024-11-24 15:19:43,24.50,43.00,
2024-11-24 15:19:45,24.50,43.00,
2024-11-24 15:19:47,24.50,43.00,
2024-11-24 15:19:49,24.50,43.00,
2024-11-24 15:19:51,24.50,43.00,
2024-11-24 15:19:53,24.50,43.00,
2024-11-24 15:19:55,24.50,43.00,
2024-11-24 15:19:57,24.50,43.00,
2024-11-24 15:19:59,24.50,43.00,
2024-11-24 15:20:01,24.50,43.00,
2024-11-24 15:20:03,24.50,43.00,
2024-11-24 15:20:05,24.50,43.00,
2024-11-24 15:20:07,24.50,43.00,
2024-11-24 15:20:09,24.50,43.00,
2024-11-24 15:20:12,24.50,43.00,
2024-11-24 15:20:14,24.50,43.00,
2024-11-24 15:20:16,24.50,43.00,
2024-11-24 15:20:18,24.50,43.00,
2024-11-24 15:20:20,24.50,43.00,
2024-11-24 15:20:22,24.50,43.00,
2024-11-24 15:20:24,24.50,43.00,
2024-11-24 15:20:26,24.50,43.00,
2024-11-24 15:20:28,24.50,43.00,
2024-11-24 15:20:30,24.50,43.00,
2024-11-24 15:20:32,24.50,43.00,
2024-11-24 15:20:34,24.50,43.00,
2024-11-24 15:20:36,24.50,43.00,
2024-11-24 15:20:38,24.50,43.00,
2024-11-24 15:20:40,24.50,43.00,
2024-11-24 15:20:42,24.50,43.00,
2024-11-24 15:20:44,24.50,43.00,
2024-11-24 15:20:46,24.50,43.00,
2024-11-24 15:20:48,24.50,43.00,
2024-11-24 15:20:50,24.50,43.00,
2024-11-24 15:20:52,24.50,43.00,
2024-11-24 15:20:54,24.50,43.00,
2024-11-24 15:20:56,24.50,43.00,
2024-11-24 15:20:58,24.50,43.00,
2024-11-24 15:21:00,24.50,43.00,
2024-11-24 15:21:02,24.50,43.00,
2024-11-24 15:21:04,24.50,43.00,
2024-11-24 15:21:06,24.50,43.00,
2024-11-24 15:21:08,24.50,43.00,
2024-11-24 15:21:10,24.50,43.00,
2024-11-24 15:21:12,24.50,42.00,
2024-11-24 15:21:14,24.50,42.00,
2024-11-24 15:21:16,24.50,42.00,
2024-11-24 15:21:18,24.50,42.00,
2024-11-24 15:21:20,24.50,42.00,
2024-11-24 15:21:22,24.50,42.00,
2024-11-24 15:21:24,24.50,43.00,
2024-11-24 15:21:26,24.50,43.00,
2024-11-24 15:21:28,24.50,43.00,
2024-11-24 15:21:30,24.50,43.00,
2024-11-24 15:21:33,24.50,43.00,
2024-11-24 15:21:35,24.50,43.00,
2024-11-24 15:21:37,24.50,43.00,
2024-11-24 15:21:39,24.50,43.00,
2024-11-24 15:21:41,24.50,43.00,
2024-11-24 15:21:43,24.50,43.00,
2024-11-24 15:21:45,24.50,43.00,
2024-11-24 15:21:47,24.50,43.00,
2024-11-24 15:21:49,24.50,42.00,
2024-11-24 15:21:51,24.50,43.00,
2024-11-24 15:21:53,24.50,43.00,
2024-11-24 15:21:55,24.50,43.00,
2024-11-24 15:21:57,24.50,43.00,
2024-11-24 15:21:59,24.50,43.00,
2024-11-24 15:22:01,24.50,43.00,
2024-11-24 15:22:03,24.50,43.00,
2024-11-24 15:22:05,24.50,43.00,
2024-11-24 15:22:07,24.50,43.00,
2024-11-24 15:22:09,24.50,43.00,
2024-11-24 15:22:11,24.50,43.00,
2024-11-24 15:22:13,24.50,43.00,
2024-11-24 15:22:15,24.50,43.00,
2024-11-24 15:22:17,24.50,43.00,
2024-11-24 15:22:19,24.50,43.00,
2024-11-24 15:22:21,24.50,43.00,
2024-11-24 15:22:23,24.50,43.00,
2024-11-24 15:22:25,24.50,42.00,
2024-11-24 15:22:27,24.50,42.00,
2024-11-24 15:22:29,24.50,42.00,
2024-11-24 15:22:31,24.50,42.00,
2024-11-24 15:22:33,24.50,42.00,
2024-11-24 15:22:35,24.50,42.00,
2024-11-24 15:22:37,24.50,42.00,
2024-11-24 15:22:39,24.50,42.00,
2024-11-24 15:22:41,24.50,42.00,
2024-11-24 15:22:43,24.50,42.00,
2024-11-24 15:22:45,24.50,42.00,
2024-11-24 15:22:47,24.50,42.00,
2024-11-24 15:22:49,24.50,42.00,
2024-11-24 15:22:51,24.50,42.00,
2024-11-24 15:22:54,24.50,42.00,
2024-11-24 15:22:56,24.50,42.00,
2024-11-24 15:22:58,24.50,42.00,
2024-11-24 15:23:00,24.50,42.00,
2024-11-24 15:23:02,24.50,42.00,
2024-11-24 15:23:04,24.50,42.00,
2024-11-24 15:23:06,24.50,42.00,
2024-11-24 15:23:08,24.50,42.00,
2024-11-24 15:23:10,24.50,42.00,
2024-11-24 15:23:12,24.50,42.00,
2024-11-24 15:23:14,24.50,42.00,
2024-11-24 15:23:16,24.50,43.00,
2024-11-24 15:23:18,24.50,42.00,
2024-11-24 15:23:20,24.50,43.00,
2024-11-24 15:23:22,24.50,43.00,
2024-11-24 15:23:24,24.50,43.00,
2024-11-24 15:23:26,24.50,42.00,
2024-11-24 15:23:28,24.50,42.00,
2024-11-24 15:23:30,24.50,43.00,
2024-11-24 15:23:32,24.50,43.00,
2024-11-24 15:23:34,24.50,43.00,
2024-11-24 15:23:36,24.50,43.00,
2024-11-24 15:23:38,24.50,43.00,
2024-11-24 15:23:40,24.50,43.00,
2024-11-24 15:23:42,24.50,42.00,
2024-11-24 15:23:44,24.50,42.00,
2024-11-24 15:23:46,24.50,42.00,
2024-11-24 15:23:48,24.50,42.00,
2024-11-24 15:23:50,24.50,42.00,
2024-11-24 15:23:52,24.50,42.00,
2024-11-24 15:23:54,24.50,42.00,
2024-11-24 15:23:56,24.50,42.00,
2024-11-24 15:23:58,24.50,42.00,
2024-11-24 15:24:00,24.50,43.00,
2024-11-24 15:24:02,24.50,43.00,
2024-11-24 15:24:04,24.50,43.00,
2024-11-24 15:24:06,24.50,43.00,
2024-11-24 15:24:08,24.50,43.00,
2024-11-24 15:24:10,24.50,43.00,
2024-11-24 15:24:12,24.50,43.00,
2024-11-24 15:24:15,24.50,43.00,
2024-11-24 15:24:17,24.50,43.00,
2024-11-24 15:24:19,24.50,43.00,
2024-11-24 15:24:21,24.50,43.00,
